n,seed,alpha,method,obj,runtime,n_cuts,status,mip_gap,n_callbacks,callback_time,n_iterations,heur_runtime,heur_value,heur_status,heur_pool_size,solver_runtime,coalitions,n_coalitions,avg_coalition_size,css_feasible,n_lifted_added,n_basic_added,n_value_evals,heur_phase1_time,heur_phase2_time,heur_core_checks,heur_core_feasible,heur_coalitions,heur_payoffs,payoffs,timestamp
20,62,1.0,lazy_MIP_DL,12978.0,1800.316,5773,timeout,0.00020804442817245718,130,45.3856635093689,,,,,,,"[(2, 4, 13, 19), (5, 8, 11, 18), (0, 1, 3, 7, 15, 17), (6, 9, 10, 12, 14, 16)]",4,5.0,True,5773,0,11503,,,,,,,"{""0"": 747.0, ""1"": 642.0, ""2"": 686.0, ""3"": 515.0, ""4"": 869.0, ""5"": 829.0, ""6"": 862.5, ""7"": 687.0, ""8"": 617.0, ""9"": 816.0, ""10"": 595.0, ""11"": 386.0, ""12"": 527.5, ""13"": 582.0, ""14"": 581.5, ""15"": 545.0, ""16"": 503.5, ""17"": 556.0, ""18"": 856.0, ""19"": 575.0}",07-25 19:33:33
20,62,1.0,lazy_MIP_basic_McC,12977.000006826667,1800.387,6131,timeout,0.00033049873313998696,181,46.02804756164551,,,,,,,"[(1, 3, 17), (2, 6, 7, 12, 15), (4, 11, 16, 18, 19), (0, 5, 8, 9, 10, 13, 14)]",4,5.0,True,0,6131,12083,,,,,,,"{""0"": 748.0, ""1"": 646.0, ""2"": 683.0, ""3"": 531.0, ""4"": 880.0, ""5"": 840.5, ""6"": 868.0, ""7"": 686.0, ""8"": 601.0, ""9"": 814.5, ""10"": 594.0, ""11"": 389.0, ""12"": 529.0, ""13"": 595.5, ""14"": 576.5, ""15"": 544.0, ""16"": 507.0, ""17"": 536.0, ""18"": 855.0, ""19"": 553.0}",07-25 20:03:34
2,44,0.5,lazy_MIP_ws_McC,1340.0,0.088,0,optimal,0.0,2,0.0009999275207519531,,0.045897483825683594,1340.0,completed,2,0.04160737991333008,"[(0,), (1,)]",2,1.0,True,0,0,3,0.046,0.0,0,2,"[(0,), (1,)]","{""0"": 569.0, ""1"": 771.0}","{""0"": 569.0, ""1"": 771.0}",07-31 19:45:38
2,44,0.5,lazy_MIP_ws_DL,1340.0,0.014,0,optimal,0.0,2,0.0,,0.003000974655151367,1340.0,completed,2,0.011057138442993164,"[(0,), (1,)]",2,1.0,True,0,0,3,0.003,0.0,0,2,"[(0,), (1,)]","{""0"": 569.0, ""1"": 771.0}","{""0"": 569.0, ""1"": 771.0}",07-31 19:45:38
2,44,1.0,lazy_MIP_ws_McC,1365.0,0.012,0,optimal,0.0,2,0.0,,0.004000186920166016,1365.0,completed,3,0.008057355880737305,"[(0, 1)]",1,2.0,True,0,0,3,0.003,0.001,1,3,"[(0, 1)]","{""0"": 594.0, ""1"": 771.0}","{""0"": 594.0, ""1"": 771.0}",07-31 19:45:38
2,44,1.0,lazy_MIP_ws_DL,1365.0,0.009,0,optimal,0.0,2,0.0,,0.0034465789794921875,1365.0,completed,3,0.006020307540893555,"[(0, 1)]",1,2.0,True,0,0,3,0.003,0.0,1,3,"[(0, 1)]","{""0"": 594.0, ""1"": 771.0}","{""0"": 594.0, ""1"": 771.0}",07-31 19:45:38
4,46,0.5,lazy_MIP_ws_McC,3037.0,0.189,0,optimal,0.0,2,0.0005049705505371094,,0.016559839248657227,3037.0,completed,6,0.17290425300598145,"[(1,), (2,), (0, 3)]",3,1.33,True,0,0,12,0.016,0.001,2,6,"[(1,), (2,), (0, 3)]","{""0"": 721.0, ""1"": 723.0, ""2"": 718.0, ""3"": 875.0}","{""0"": 721.0, ""1"": 723.0, ""2"": 718.0, ""3"": 875.0}",07-31 19:45:38
4,46,0.5,lazy_MIP_ws_DL,3037.0,0.245,0,optimal,0.0,2,0.0,,0.016520261764526367,3037.0,completed,6,0.22859764099121094,"[(1,), (2,), (0, 3)]",3,1.33,True,0,0,12,0.017,0.0,2,6,"[(1,), (2,), (0, 3)]","{""0"": 721.0, ""1"": 723.0, ""2"": 718.0, ""3"": 875.0}","{""0"": 721.0, ""1"": 723.0, ""2"": 718.0, ""3"": 875.0}",07-31 19:45:38
4,46,1.0,lazy_MIP_ws_McC,3105.0,0.133,0,optimal,0.0,2,0.0,,0.030292510986328125,3105.0,completed,13,0.10310769081115723,"[(0, 1, 2, 3)]",1,4.0,True,0,0,15,0.027,0.003,9,13,"[(0, 1, 2, 3)]","{""0"": 698.0, ""1"": 741.0, ""2"": 744.0, ""3"": 922.0}","{""0"": 698.0, ""1"": 741.0, ""2"": 744.0, ""3"": 922.0}",07-31 19:45:38
4,46,1.0,lazy_MIP_ws_DL,3105.0,0.108,0,optimal,0.0,2,0.0,,0.03053569793701172,3105.0,completed,13,0.07767558097839355,"[(0, 1, 2, 3)]",1,4.0,True,0,0,15,0.027,0.004,9,13,"[(0, 1, 2, 3)]","{""0"": 698.0, ""1"": 741.0, ""2"": 744.0, ""3"": 922.0}","{""0"": 698.0, ""1"": 741.0, ""2"": 744.0, ""3"": 922.0}",07-31 19:45:38
6,48,0.5,lazy_MIP_ws_McC,3622.0,0.563,0,optimal,0.0,3,0.0,,0.04271125793457031,3622.0,completed,15,0.520134687423706,"[(2,), (3,), (0, 1), (4, 5)]",4,1.5,True,0,0,28,0.039,0.004,9,15,"[(2,), (3,), (0, 1), (4, 5)]","{""0"": 800.0, ""1"": 564.0, ""2"": 608.0, ""3"": 573.0, ""4"": 702.0, ""5"": 375.0}","{""0"": 800.0, ""1"": 564.0, ""2"": 608.0, ""3"": 573.0, ""4"": 702.0, ""5"": 375.0}",07-31 19:45:39
6,48,0.5,lazy_MIP_ws_DL,3622.0,0.472,0,optimal,0.0,3,0.0,,0.04630398750305176,3622.0,completed,15,0.4252150058746338,"[(2,), (3,), (0, 1), (4, 5)]",4,1.5,True,0,0,28,0.042,0.005,9,15,"[(2,), (3,), (0, 1), (4, 5)]","{""0"": 800.0, ""1"": 564.0, ""2"": 608.0, ""3"": 573.0, ""4"": 702.0, ""5"": 375.0}","{""0"": 800.0, ""1"": 564.0, ""2"": 608.0, ""3"": 573.0, ""4"": 702.0, ""5"": 375.0}",07-31 19:45:39
6,48,1.0,lazy_MIP_ws_McC,3696.0,0.296,0,optimal,9.469696969694509e-05,3,0.0,,0.12893438339233398,3696.0,completed,30,0.16697049140930176,"[(0, 1, 2, 3, 4, 5)]",1,6.0,True,0,0,63,0.126,0.003,24,30,"[(0, 1, 2, 3, 4, 5)]","{""0"": 805.0, ""1"": 586.0, ""2"": 628.0, ""3"": 600.0, ""4"": 701.0, ""5"": 376.0}","{""0"": 805.0, ""1"": 586.0, ""2"": 628.0, ""3"": 600.0, ""4"": 701.0, ""5"": 376.0}",07-31 19:45:40
6,48,1.0,lazy_MIP_ws_DL,3696.0,0.218,0,optimal,9.495517855298479e-05,3,0.0,,0.10776209831237793,3696.0,completed,30,0.10982394218444824,"[(0, 1, 2, 3, 4, 5)]",1,6.0,True,0,0,63,0.106,0.002,24,30,"[(0, 1, 2, 3, 4, 5)]","{""0"": 805.0, ""1"": 586.0, ""2"": 628.0, ""3"": 600.0, ""4"": 701.0, ""5"": 376.0}","{""0"": 805.0, ""1"": 586.0, ""2"": 628.0, ""3"": 600.0, ""4"": 701.0, ""5"": 376.0}",07-31 19:45:40
8,50,0.5,lazy_MIP_ws_McC,5487.0,1.968,0,optimal,0.0,2,0.0,,0.08076119422912598,5487.0,completed,19,1.8873817920684814,"[(0, 5), (1, 3), (2, 6), (4, 7)]",4,2.0,True,0,0,51,0.079,0.002,11,19,"[(0, 5), (1, 3), (2, 6), (4, 7)]","{""0"": 749.0, ""1"": 616.0, ""2"": 578.0, ""3"": 717.0, ""4"": 708.0, ""5"": 758.0, ""6"": 620.0, ""7"": 741.0}","{""0"": 749.0, ""1"": 616.0, ""2"": 578.0, ""3"": 717.0, ""4"": 708.0, ""5"": 758.0, ""6"": 620.0, ""7"": 741.0}",07-31 19:45:40
8,50,0.5,lazy_MIP_ws_DL,5487.0,2.859,0,optimal,8.814475638650828e-05,2,0.0,,0.09478878974914551,5487.0,completed,19,2.7638723850250244,"[(0, 5), (1, 3), (2, 6), (4, 7)]",4,2.0,True,0,0,51,0.092,0.003,11,19,"[(0, 5), (1, 3), (2, 6), (4, 7)]","{""0"": 749.0, ""1"": 616.0, ""2"": 578.0, ""3"": 717.0, ""4"": 708.0, ""5"": 758.0, ""6"": 620.0, ""7"": 741.0}","{""0"": 749.0, ""1"": 616.0, ""2"": 578.0, ""3"": 717.0, ""4"": 708.0, ""5"": 758.0, ""6"": 620.0, ""7"": 741.0}",07-31 19:45:42
8,50,1.0,lazy_MIP_ws_McC,5606.0,2.127,250,optimal,0.0,7,0.019968032836914062,,0.6376261711120605,5600.0,completed,52,1.48948073387146,"[(0, 2, 4, 7), (1, 3, 5, 6)]",2,4.0,True,250,0,255,0.634,0.004,50,52,"[(0, 2, 4), (1, 3, 5, 6, 7)]","{""0"": 746.0, ""1"": 633.0, ""2"": 562.0, ""3"": 756.0, ""4"": 701.0, ""5"": 785.0, ""6"": 642.0, ""7"": 775.0}","{""0"": 768.0, ""1"": 619.0, ""2"": 564.0, ""3"": 755.0, ""4"": 696.0, ""5"": 800.0, ""6"": 642.0, ""7"": 762.0}",07-31 19:45:45
8,50,1.0,lazy_MIP_ws_DL,5606.0,2.225,255,optimal,0.0,13,0.021683454513549805,,0.7287333011627197,5600.0,completed,52,1.4961352348327637,"[(1, 3, 5), (0, 2, 4, 6, 7)]",2,4.0,True,255,0,255,0.727,0.002,50,52,"[(0, 2, 4), (1, 3, 5, 6, 7)]","{""0"": 746.0, ""1"": 633.0, ""2"": 562.0, ""3"": 756.0, ""4"": 701.0, ""5"": 785.0, ""6"": 642.0, ""7"": 775.0}","{""0"": 767.0, ""1"": 647.0, ""2"": 564.0, ""3"": 769.0, ""4"": 680.0, ""5"": 758.0, ""6"": 642.0, ""7"": 779.0}",07-31 19:45:48
10,52,0.5,lazy_MIP_ws_McC,7483.0,3.978,0,optimal,0.0,2,0.0,,0.17860698699951172,7483.0,completed,25,3.799752712249756,"[(0,), (8,), (1, 3), (2, 9), (4, 7), (5, 6)]",6,1.67,True,0,0,81,0.176,0.003,15,25,"[(0,), (8,), (1, 3), (2, 9), (4, 7), (5, 6)]","{""0"": 883.0, ""1"": 853.0, ""2"": 607.0, ""3"": 725.0, ""4"": 715.0, ""5"": 837.0, ""6"": 650.0, ""7"": 735.0, ""8"": 730.0, ""9"": 748.0}","{""0"": 883.0, ""1"": 853.0, ""2"": 607.0, ""3"": 725.0, ""4"": 715.0, ""5"": 837.0, ""6"": 650.0, ""7"": 735.0, ""8"": 730.0, ""9"": 748.0}",07-31 19:45:50
10,52,0.5,lazy_MIP_ws_DL,7483.0,2.858,0,optimal,0.0,2,0.0,,0.18596744537353516,7483.0,completed,25,2.6718528270721436,"[(0,), (8,), (1, 3), (2, 9), (4, 7), (5, 6)]",6,1.67,True,0,0,81,0.182,0.004,15,25,"[(0,), (8,), (1, 3), (2, 9), (4, 7), (5, 6)]","{""0"": 883.0, ""1"": 853.0, ""2"": 607.0, ""3"": 725.0, ""4"": 715.0, ""5"": 837.0, ""6"": 650.0, ""7"": 735.0, ""8"": 730.0, ""9"": 748.0}","{""0"": 883.0, ""1"": 853.0, ""2"": 607.0, ""3"": 725.0, ""4"": 715.0, ""5"": 837.0, ""6"": 650.0, ""7"": 735.0, ""8"": 730.0, ""9"": 748.0}",07-31 19:45:54
10,52,1.0,lazy_MIP_ws_McC,7564.0,3.123,0,optimal,0.0,3,0.0009982585906982422,,0.6486101150512695,7564.0,completed,81,2.4743332862854004,"[(1, 3), (0, 2, 4, 5, 6, 7, 8, 9)]",2,5.0,True,0,0,321,0.645,0.004,74,81,"[(1, 3), (0, 2, 4, 5, 6, 7, 8, 9)]","{""0"": 892.6, ""1"": 877.0, ""2"": 605.2, ""3"": 725.0, ""4"": 691.0, ""5"": 820.4, ""6"": 683.6, ""7"": 765.2, ""8"": 739.6, ""9"": 764.4}","{""0"": 892.6, ""1"": 877.0, ""2"": 605.2, ""3"": 725.0, ""4"": 691.0, ""5"": 820.4, ""6"": 683.6, ""7"": 765.2, ""8"": 739.6, ""9"": 764.4}",07-31 19:45:57
10,52,1.0,lazy_MIP_ws_DL,7564.0,1.823,0,optimal,0.0,3,0.0010073184967041016,,0.7360789775848389,7564.0,completed,81,1.0873899459838867,"[(1, 3), (0, 2, 4, 5, 6, 7, 8, 9)]",2,5.0,True,0,0,321,0.731,0.005,74,81,"[(1, 3), (0, 2, 4, 5, 6, 7, 8, 9)]","{""0"": 892.6, ""1"": 877.0, ""2"": 605.2, ""3"": 725.0, ""4"": 691.0, ""5"": 820.4, ""6"": 683.6, ""7"": 765.2, ""8"": 739.6, ""9"": 764.4}","{""0"": 892.6, ""1"": 877.0, ""2"": 605.2, ""3"": 725.0, ""4"": 691.0, ""5"": 820.4, ""6"": 683.6, ""7"": 765.2, ""8"": 739.6, ""9"": 764.4}",07-31 19:46:00
12,54,0.5,lazy_MIP_ws_McC,8244.0,17.365,0,optimal,0.0,2,0.001001596450805664,,0.17659592628479004,8244.0,completed,47,17.188095808029175,"[(0, 7), (1, 6), (2, 9), (3, 5), (4, 8), (10, 11)]",6,2.0,True,0,0,123,0.175,0.002,35,47,"[(0, 7), (1, 6), (2, 9), (3, 5), (4, 8), (10, 11)]","{""0"": 642.0, ""1"": 814.0, ""2"": 675.0, ""3"": 683.0, ""4"": 688.0, ""5"": 601.0, ""6"": 517.0, ""7"": 670.0, ""8"": 759.0, ""9"": 695.0, ""10"": 711.0, ""11"": 789.0}","{""0"": 642.0, ""1"": 814.0, ""2"": 675.0, ""3"": 683.0, ""4"": 688.0, ""5"": 601.0, ""6"": 517.0, ""7"": 670.0, ""8"": 759.0, ""9"": 695.0, ""10"": 711.0, ""11"": 789.0}",07-31 19:46:02
12,54,0.5,lazy_MIP_ws_DL,8244.0,5.552,0,optimal,0.0,2,0.0009942054748535156,,0.19953274726867676,8244.0,completed,47,5.352800369262695,"[(0, 7), (1, 6), (2, 9), (3, 5), (4, 8), (10, 11)]",6,2.0,True,0,0,123,0.197,0.003,35,47,"[(0, 7), (1, 6), (2, 9), (3, 5), (4, 8), (10, 11)]","{""0"": 642.0, ""1"": 814.0, ""2"": 675.0, ""3"": 683.0, ""4"": 688.0, ""5"": 601.0, ""6"": 517.0, ""7"": 670.0, ""8"": 759.0, ""9"": 695.0, ""10"": 711.0, ""11"": 789.0}","{""0"": 642.0, ""1"": 814.0, ""2"": 675.0, ""3"": 683.0, ""4"": 688.0, ""5"": 601.0, ""6"": 517.0, ""7"": 670.0, ""8"": 759.0, ""9"": 695.0, ""10"": 711.0, ""11"": 789.0}",07-31 19:46:20
12,54,1.0,lazy_MIP_ws_McC,8325.0,12.727,0,optimal,8.820786598567116e-05,3,0.002994537353515625,,2.1340832710266113,8325.0,completed,118,10.59274935722351,"[(2, 7, 9), (0, 1, 3, 4, 5, 6, 8, 10, 11)]",2,6.0,True,0,0,1009,2.13,0.004,112,118,"[(2, 7, 9), (0, 1, 3, 4, 5, 6, 8, 10, 11)]","{""0"": 641.5, ""1"": 814.0, ""2"": 657.0, ""3"": 674.0, ""4"": 649.5, ""5"": 622.5, ""6"": 546.0, ""7"": 682.0, ""8"": 811.5, ""9"": 713.0, ""10"": 708.5, ""11"": 805.5}","{""0"": 641.5, ""1"": 814.0, ""2"": 657.0, ""3"": 674.0, ""4"": 649.5, ""5"": 622.5, ""6"": 546.0, ""7"": 682.0, ""8"": 811.5, ""9"": 713.0, ""10"": 708.5, ""11"": 805.5}",07-31 19:46:25
12,54,1.0,lazy_MIP_ws_DL,8325.0,168.863,430,optimal,9.228275894939371e-05,5,0.026021480560302734,,2.4770114421844482,8325.0,completed,118,166.3863091468811,"[(2, 7, 9), (0, 1, 3, 4, 5, 6, 8, 10, 11)]",2,6.0,True,430,0,1009,2.475,0.002,112,118,"[(2, 7, 9), (0, 1, 3, 4, 5, 6, 8, 10, 11)]","{""0"": 641.5, ""1"": 814.0, ""2"": 657.0, ""3"": 674.0, ""4"": 649.5, ""5"": 622.5, ""6"": 546.0, ""7"": 682.0, ""8"": 811.5, ""9"": 713.0, ""10"": 708.5, ""11"": 805.5}","{""0"": 641.5, ""1"": 814.0, ""2"": 657.0, ""3"": 674.0, ""4"": 649.5, ""5"": 622.5, ""6"": 546.0, ""7"": 682.0, ""8"": 811.5, ""9"": 713.0, ""10"": 708.5, ""11"": 805.5}",07-31 19:46:38
14,56,0.5,lazy_MIP_ws_McC,8855.0,72.332,44,optimal,0.0,10,0.0610957145690918,,0.22981739044189453,8848.0,completed,55,72.10258984565735,"[(4,), (0, 8), (6, 7), (12, 13), (1, 10, 11), (2, 3, 5, 9)]",6,2.33,True,37,7,184,0.225,0.005,41,55,"[(2,), (4,), (0, 8), (1, 10), (3, 11), (5, 9), (6, 7), (12, 13)]","{""0"": 657.0, ""1"": 553.0, ""2"": 679.0, ""3"": 721.0, ""4"": 679.0, ""5"": 421.0, ""6"": 632.0, ""7"": 620.0, ""8"": 476.0, ""9"": 822.0, ""10"": 693.0, ""11"": 488.0, ""12"": 659.0, ""13"": 748.0}","{""0"": 657.0, ""1"": 536.0, ""2"": 679.0, ""3"": 699.0, ""4"": 679.0, ""5"": 421.0, ""6"": 625.0, ""7"": 627.0, ""8"": 476.0, ""9"": 822.0, ""10"": 738.0, ""11"": 489.0, ""12"": 659.0, ""13"": 748.0}",07-31 19:49:27
14,56,0.5,lazy_MIP_ws_DL,8855.0,66.009,43,optimal,0.0,13,0.036493778228759766,,0.29088330268859863,8848.0,completed,55,65.71798706054688,"[(4,), (0, 8), (6, 7), (12, 13), (1, 10, 11), (2, 3, 5, 9)]",6,2.33,True,37,6,184,0.288,0.003,41,55,"[(2,), (4,), (0, 8), (1, 10), (3, 11), (5, 9), (6, 7), (12, 13)]","{""0"": 657.0, ""1"": 553.0, ""2"": 679.0, ""3"": 721.0, ""4"": 679.0, ""5"": 421.0, ""6"": 632.0, ""7"": 620.0, ""8"": 476.0, ""9"": 822.0, ""10"": 693.0, ""11"": 488.0, ""12"": 659.0, ""13"": 748.0}","{""0"": 657.0, ""1"": 547.0, ""2"": 679.0, ""3"": 699.0, ""4"": 679.0, ""5"": 421.0, ""6"": 632.0, ""7"": 620.0, ""8"": 476.0, ""9"": 822.0, ""10"": 728.0, ""11"": 488.0, ""12"": 659.0, ""13"": 748.0}",07-31 19:50:40
14,56,1.0,lazy_MIP_ws_McC,8953.0,171.992,3272,optimal,8.99760477554727e-05,86,17.895461082458496,,3.6225411891937256,8940.0,completed,150,168.36926198005676,"[(0, 5, 8, 9, 10, 11, 13), (1, 2, 3, 4, 6, 7, 12)]",2,7.0,True,3272,0,6151,3.613,0.01,147,150,"[(7,), (1, 4), (0, 5, 8, 9, 12, 13), (2, 3, 6, 10, 11)]","{""0"": 620.5, ""1"": 540.0, ""2"": 679.0, ""3"": 713.0, ""4"": 679.0, ""5"": 410.0, ""6"": 656.0, ""7"": 620.0, ""8"": 517.0, ""9"": 856.5, ""10"": 716.0, ""11"": 509.0, ""12"": 661.5, ""13"": 762.5}","{""0"": 629.0, ""1"": 536.0, ""2"": 689.0, ""3"": 704.0, ""4"": 683.0, ""5"": 405.0, ""6"": 653.0, ""7"": 621.0, ""8"": 528.0, ""9"": 846.0, ""10"": 717.0, ""11"": 520.0, ""12"": 663.0, ""13"": 759.0}",07-31 19:51:46
14,56,1.0,lazy_MIP_ws_DL,8953.0,181.62,2372,optimal,2.4820978691234943e-05,79,15.422306060791016,,3.352724552154541,8940.0,completed,150,178.2668445110321,"[(0, 6, 7, 8, 9, 12), (1, 2, 3, 4, 5, 10, 11, 13)]",2,7.0,True,2372,0,5332,3.345,0.008,147,150,"[(7,), (1, 4), (0, 5, 8, 9, 12, 13), (2, 3, 6, 10, 11)]","{""0"": 620.5, ""1"": 540.0, ""2"": 679.0, ""3"": 713.0, ""4"": 679.0, ""5"": 410.0, ""6"": 656.0, ""7"": 620.0, ""8"": 517.0, ""9"": 856.5, ""10"": 716.0, ""11"": 509.0, ""12"": 661.5, ""13"": 762.5}","{""0"": 622.0, ""1"": 536.6667, ""2"": 688.3333, ""3"": 707.6667, ""4"": 682.3333, ""5"": 412.6667, ""6"": 653.0, ""7"": 625.0, ""8"": 538.0, ""9"": 840.0, ""10"": 719.6667, ""11"": 517.0, ""12"": 655.0, ""13"": 755.6667}",07-31 19:54:38
16,58,0.5,lazy_MIP_ws_McC,10250.0,73.51,10,optimal,0.0,5,0.0029969215393066406,,0.5059690475463867,10250.0,completed,75,73.00448679924011,"[(0,), (12,), (13,), (1, 6), (2, 15), (4, 5), (8, 10), (11, 14), (3, 7, 9)]",9,1.78,True,10,0,213,0.5,0.006,59,75,"[(0,), (12,), (13,), (1, 6), (2, 15), (4, 5), (8, 10), (11, 14), (3, 7, 9)]","{""0"": 709.0, ""1"": 644.0, ""2"": 693.0, ""3"": 547.0, ""4"": 595.0, ""5"": 717.0, ""6"": 564.0, ""7"": 692.0, ""8"": 899.0, ""9"": 512.0, ""10"": 277.0, ""11"": 686.0, ""12"": 656.0, ""13"": 824.0, ""14"": 594.0, ""15"": 641.0}","{""0"": 709.0, ""1"": 644.0, ""2"": 693.0, ""3"": 547.0, ""4"": 595.0, ""5"": 717.0, ""6"": 564.0, ""7"": 692.0, ""8"": 899.0, ""9"": 512.0, ""10"": 277.0, ""11"": 686.0, ""12"": 656.0, ""13"": 824.0, ""14"": 594.0, ""15"": 641.0}",07-31 19:57:40
16,58,0.5,lazy_MIP_ws_DL,10250.000009449239,1800.409,16,timeout,0.0033347378144737406,11,0.011001348495483398,,0.3803849220275879,10250.0,completed,75,1800.0287585258484,"[(0,), (12,), (13,), (1, 6), (2, 15), (4, 5), (8, 10), (11, 14), (3, 7, 9)]",9,1.78,True,16,0,213,0.376,0.004,59,75,"[(0,), (12,), (13,), (1, 6), (2, 15), (4, 5), (8, 10), (11, 14), (3, 7, 9)]","{""0"": 709.0, ""1"": 644.0, ""2"": 693.0, ""3"": 547.0, ""4"": 595.0, ""5"": 717.0, ""6"": 564.0, ""7"": 692.0, ""8"": 899.0, ""9"": 512.0, ""10"": 277.0, ""11"": 686.0, ""12"": 656.0, ""13"": 824.0, ""14"": 594.0, ""15"": 641.0}","{""0"": 709.0, ""1"": 620.0, ""2"": 690.0, ""3"": 556.0, ""4"": 577.0, ""5"": 735.0, ""6"": 588.0, ""7"": 649.0, ""8"": 790.0, ""9"": 546.0, ""10"": 386.0, ""11"": 629.0, ""12"": 656.0, ""13"": 824.0, ""14"": 651.0, ""15"": 644.0}",07-31 19:58:54
16,58,1.0,lazy_MIP_ws_McC,10341.0,1800.048,2712,optimal,9.901669315772252e-05,60,18.824269771575928,,24.065885305404663,10340.0,completed,198,1775.9824450016022,"[(0, 1, 4, 7, 11, 12, 13, 14), (2, 3, 5, 6, 8, 9, 10, 15)]",2,8.0,True,2712,0,6076,24.06,0.006,199,198,"[(2, 3, 5, 8, 10, 13), (0, 1, 4, 6, 7, 9, 11, 12, 14, 15)]","{""0"": 718.0, ""1"": 633.0, ""2"": 698.0, ""3"": 553.0, ""4"": 596.0, ""5"": 724.0, ""6"": 586.0, ""7"": 658.0, ""8"": 842.0, ""9"": 543.0, ""10"": 346.0, ""11"": 668.0, ""12"": 656.0, ""13"": 831.0, ""14"": 639.0, ""15"": 649.0}","{""0"": 718.0, ""1"": 635.0, ""2"": 700.0, ""3"": 557.5, ""4"": 595.0, ""5"": 722.0, ""6"": 586.5, ""7"": 652.0, ""8"": 845.5, ""9"": 544.5, ""10"": 341.5, ""11"": 667.0, ""12"": 656.0, ""13"": 830.0, ""14"": 641.0, ""15"": 649.5}",07-31 20:28:58
16,58,1.0,lazy_MIP_ws_DL,10341.000045131845,1800.124,2730,timeout,0.0003686737115863634,71,17.445523023605347,,23.56830906867981,10340.0,completed,198,1776.5557034015656,"[(6, 8, 14), (2, 3, 5, 7, 10), (0, 1, 4, 9, 11, 12, 13, 15)]",3,5.33,True,2730,0,6004,23.563,0.005,199,198,"[(2, 3, 5, 8, 10, 13), (0, 1, 4, 6, 7, 9, 11, 12, 14, 15)]","{""0"": 718.0, ""1"": 633.0, ""2"": 698.0, ""3"": 553.0, ""4"": 596.0, ""5"": 724.0, ""6"": 586.0, ""7"": 658.0, ""8"": 842.0, ""9"": 543.0, ""10"": 346.0, ""11"": 668.0, ""12"": 656.0, ""13"": 831.0, ""14"": 639.0, ""15"": 649.0}","{""0"": 719.0, ""1"": 632.0, ""2"": 696.0, ""3"": 555.0, ""4"": 596.0, ""5"": 726.0, ""6"": 564.0, ""7"": 653.0, ""8"": 832.0, ""9"": 552.0, ""10"": 347.0, ""11"": 660.0, ""12"": 656.0, ""13"": 829.0, ""14"": 675.0, ""15"": 649.0}",07-31 20:58:59
18,60,0.5,lazy_MIP_ws_McC,11427.000048161031,1800.513,19,timeout,0.003981597469920217,10,0.01001286506652832,,0.6857461929321289,11420.0,completed,92,1799.826844215393,"[(5,), (9,), (11,), (0, 2), (1, 4), (3, 13), (6, 10), (7, 16), (8, 17), (12, 14, 15)]",10,1.8,True,19,0,271,0.678,0.008,75,92,"[(9,), (11,), (0, 2), (1, 4), (3, 13), (5, 15), (6, 10), (7, 16), (8, 17), (12, 14)]","{""0"": 600.0, ""1"": 551.0, ""2"": 613.0, ""3"": 839.0, ""4"": 642.0, ""5"": 725.0, ""6"": 595.0, ""7"": 958.0, ""8"": 798.0, ""9"": 650.0, ""10"": 396.0, ""11"": 578.0, ""12"": 597.0, ""13"": 658.0, ""14"": 446.0, ""15"": 463.0, ""16"": 511.0, ""17"": 800.0}","{""0"": 600.0, ""1"": 531.0, ""2"": 613.0, ""3"": 839.0, ""4"": 662.0, ""5"": 706.0, ""6"": 558.0, ""7"": 928.0, ""8"": 798.0, ""9"": 650.0, ""10"": 433.0, ""11"": 578.0, ""12"": 585.0, ""13"": 658.0, ""14"": 458.0, ""15"": 489.0, ""16"": 541.0, ""17"": 800.0}",07-31 21:29:01
18,60,0.5,lazy_MIP_ws_DL,11428.0,1800.469,21,timeout,0.004297980524026076,10,0.013073444366455078,,0.8412775993347168,11420.0,completed,92,1799.6279587745667,"[(0,), (9,), (11,), (1, 4), (2, 5), (3, 13), (6, 10), (7, 16), (8, 17), (12, 14, 15)]",10,1.8,True,21,0,271,0.831,0.01,75,92,"[(9,), (11,), (0, 2), (1, 4), (3, 13), (5, 15), (6, 10), (7, 16), (8, 17), (12, 14)]","{""0"": 600.0, ""1"": 551.0, ""2"": 613.0, ""3"": 839.0, ""4"": 642.0, ""5"": 725.0, ""6"": 595.0, ""7"": 958.0, ""8"": 798.0, ""9"": 650.0, ""10"": 396.0, ""11"": 578.0, ""12"": 597.0, ""13"": 658.0, ""14"": 446.0, ""15"": 463.0, ""16"": 511.0, ""17"": 800.0}","{""0"": 595.0, ""1"": 551.0, ""2"": 619.0, ""3"": 839.0, ""4"": 642.0, ""5"": 706.0, ""6"": 595.0, ""7"": 958.0, ""8"": 798.0, ""9"": 650.0, ""10"": 396.0, ""11"": 578.0, ""12"": 585.0, ""13"": 658.0, ""14"": 478.0, ""15"": 469.0, ""16"": 511.0, ""17"": 800.0}",07-31 21:59:04
